route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
00075,S,00075_B_S_0810,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1203,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1042,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1222,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1127,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1119,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1447,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0450,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_B_N_0420,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0611,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1503,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1237,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_2305,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0903,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1120,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_2250,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1518,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_0842,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0857,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0540,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1159,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1412,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1500,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1034,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1753,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0646,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1052,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1759,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_2054,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1050,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0818,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_0835,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0955,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1305,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_0603,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1407,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1345,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1238,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1154,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1400,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1753,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1106,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0727,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1655,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0803,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1504,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0712,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1212,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1326,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_0848,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1005,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1319,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0735,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1109,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1146,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1140,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1552,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1412,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1611,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1456,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1508,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1817,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0812,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0600,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_0719,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0944,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0804,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_0654,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1239,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1438,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1007,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1638,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1756,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1227,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0913,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1517,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1742,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0634,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1416,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_2124,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1019,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1422,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0848,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_A_RD_0450,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1433,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1148,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1153,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1338,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1003,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_0914,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1806,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1703,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1608,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1544,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1730,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_2123,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1438,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1101,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_2027,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1141,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1010,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1046,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1601,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0900,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1206,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1348,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1637,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1105,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1452,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1504,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1510,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0658,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1742,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0637,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1141,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0648,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0535,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1151,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1043,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1034,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1328,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1134,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1352,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1722,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0839,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1325,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_2025,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_2113,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1557,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1248,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1838,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0610,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1006,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0719,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0520,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1404,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_0949,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1222,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_A_RD_0805,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1837,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0832,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1511,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1733,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1333,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1232,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_2149,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_2027,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1938,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0721,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_2109,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0420,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1003,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1450,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0637,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1532,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1340,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1436,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_2001,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1230,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1524,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1744,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1959,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1435,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0642,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1824,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1840,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1033,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0613,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1009,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1513,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1651,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0908,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1542,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1433,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1045,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0750,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1238,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1937,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0811,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1710,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_2101,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1209,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1643,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0540,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_0606,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1927,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1648,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0549,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0943,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1351,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1052,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0845,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1801,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1319,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1622,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_A_RD_1149,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_2215,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1202,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1829,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_2113,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_0550,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1550,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0814,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_2340,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_2310,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0713,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0601,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0728,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1333,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0632,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1007,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1925,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1038,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1828,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0629,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0756,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1843,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_2125,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_0658,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1805,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1015,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_2145,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_2212,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1417,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0943,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1354,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1815,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0550,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1313,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1749,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1415,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1240,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1608,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0603,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1141,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_2028,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0510,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_0825,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_2012,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0914,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_0921,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0758,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_0705,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0920,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1313,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1746,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1442,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1215,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_2137,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1024,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1534,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_0720,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0846,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_2149,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0525,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_0855,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_1911,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1544,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_0724,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0700,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1051,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_0932,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1110,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1017,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_1007,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1337,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_2310,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_B_S_1408,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_2201,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_1344,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,S,00075_A_S_1127,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_B_N_2207,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0747,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,N,00075_A_N_1014,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_2138,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1400,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_0737,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_0932,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1756,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,N,00075_A_N_1053,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_B_S_1302,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_B_RD_1342,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
00075,RD,00075_A_RD_0922,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,S,00075_A_S_1643,Bežanijska kosa,,0,,00075_direction_A_osnovna_linija_A,0
00075,RD,00075_B_RD_2125,Zeleni venac,,1,,00075_direction_B_osnovna_linija_B,0
